"modifier_code","name","kana","category","valid_from","valid_to","change_type","raw_record"
"","脳下垂体性","ノウカスイタイセイ","0","","27001747","0","IjAiLCJaIiwiMzEzMiIsIiIsIiIsIjUiLCLohLPkuIvlnoLkvZPmgKciLCIiLCI5Iiwi44OO44Km44Kr44K544Kk44K/44Kk44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNzQ3IiwiOFJQVCIsIkEzMDAwMDAwIg=="
"","脳幹部","ノウカンブ","0","","27000959","0","IjAiLCJaIiwiMTUwMSIsIiIsIiIsIjMiLCLohLPlubnpg6giLCIiLCI1Iiwi44OO44Km44Kr44Oz44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTU5IiwiMjA2NSIsIkExMDAwMDAwIg=="
"","脳器質性","ノウキシツセイ","0","","27001748","0","IjAiLCJaIiwiNTEzOSIsIiIsIiIsIjQiLCLohLPlmajos6rmgKciLCIiLCI3Iiwi44OO44Km44Kt44K344OE44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNzQ4IiwiODYwUSIsIkE1MDAwMDAwIg=="
"","脳橋","ノウキョウ","0","","27000960","0","IjAiLCJaIiwiMTUwMiIsIiIsIiIsIjIiLCLohLPmqYsiLCIiLCI1Iiwi44OO44Km44Kt44On44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTYwIiwiNTA5MiIsIkExMDAwMDAwIg=="
"","脳血管","ノウケッカン","0","","27000961","0","IjAiLCJaIiwiMTM1OSIsIiIsIiIsIjMiLCLohLPooYDnrqEiLCIiLCI2Iiwi44OO44Km44Kx44OD44Kr44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTYxIiwiMjY2NCIsIkExMDAwMDAwIg=="
"","脳梗塞後","ノウコウソクゴ","0","","27001882","0","IjAiLCJaIiwiNzMxNiIsIiIsIiIsIjQiLCLohLPmopfloZ7lvowiLCIiLCI3Iiwi44OO44Km44Kz44Km44K944Kv44K0IiwiIiwiMCIsIjAiLCIyMDA3MTAwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4ODIiLCIwQTkxIiwiQTMwMDAwMDAi"
"","脳室","ノウシツ","0","","27000962","0","IjAiLCJaIiwiMTc5OSIsIiIsIiIsIjIiLCLohLPlrqQiLCIiLCI0Iiwi44OO44Km44K344OEIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTYyIiwiMTAxNSIsIkExMDAwMDAwIg=="
"","膿腫性","ノウシュセイ","0","","27001749","0","IjAiLCJaIiwiNTE0MCIsIiIsIiIsIjMiLCLohr/ohavmgKciLCIiLCI2Iiwi44OO44Km44K344Ol44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNzQ5IiwiME42SCIsIkE1MDAwMDAwIg=="
"","脳出血後","ノウシュッケツゴ","0","","27001883","0","IjAiLCJaIiwiNzMxNyIsIiIsIiIsIjQiLCLohLPlh7rooYDlvowiLCIiLCI4Iiwi44OO44Km44K344Ol44OD44Kx44OE44K0IiwiIiwiMCIsIjAiLCIyMDA3MTAwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4ODMiLCI1R1VSIiwiQTMwMDAwMDAi"
"","脳神経","ノウシンケイ","0","","27000963","0","IjAiLCJaIiwiMTUwMyIsIiIsIiIsIjMiLCLohLPnpZ7ntYwiLCIiLCI2Iiwi44OO44Km44K344Oz44Kx44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTYzIiwiMTgzMCIsIkExMDAwMDAwIg=="
"","脳性","ノウセイ","0","","27001750","0","IjAiLCJaIiwiNTE0MSIsIiIsIiIsIjIiLCLohLPmgKciLCIiLCI0Iiwi44OO44Km44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNzUwIiwiOE1MQyIsIkE1MDAwMDAwIg=="
"","脳卒中後","ノウソッチュウゴ","0","","27002104","0","IjAiLCJaIiwiNzQ2NyIsIiIsIiIsIjQiLCLohLPljZLkuK3lvowiLCIiLCI4Iiwi44OO44Km44K944OD44OB44Ol44Km44K0IiwiIiwiMCIsIjAiLCIyMDEzMTAwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMDQiLCIzRkpDIiwiQTMwMDAwMDAi"
"","の疑い","ノウタガイ","0","","27000001","0","IjAiLCJaIiwiODAwMiIsIiIsIiIsIjMiLCLjga7nlpHjgYQiLCIiLCI1Iiwi44OO44Km44K/44Ks44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDAxIiwiNTM5NSIsIkE4MDAwMDAwIg=="
"","脳底動脈","ノウテイドウミャク","0","","27001954","0","IjAiLCJaIiwiNzMyNyIsIiIsIiIsIjQiLCLohLPlupXli5XohIgiLCIiLCI5Iiwi44OO44Km44OG44Kk44OJ44Km44Of44Oj44KvIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5NTQiLCIyS1FOIiwiQTEwMDAwMDAi"
"","脳動脈硬化性","ノウドウミャクコウカセイ","0","","27000312","0","IjAiLCJaIiwiMzEzMyIsIiIsIiIsIjYiLCLohLPli5XohIjnoazljJbmgKciLCIiLCIxMiIsIuODjuOCpuODieOCpuODn+ODo+OCr+OCs+OCpuOCq+OCu+OCpCIsIiIsIjAiLCIwIiwiIiwiIiwiOTk5OTk5OTkiLCIyNzAwMDMxMiIsIjIzOTMiLCJBMzAwMDAwMCI="
"","脳内","ノウナイ","0","","27000964","0","IjAiLCJaIiwiNzIxMyIsIiIsIiIsIjIiLCLohLPlhoUiLCIiLCI0Iiwi44OO44Km44OK44KkIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDA5NjQiLCI0MTIzIiwiQTEwMDAwMDAi"
"","膿疱性","ノウホウセイ","0","","27001506","0","IjAiLCJaIiwiNTE0MiIsIiIsIiIsIjMiLCLohr/nlrHmgKciLCIiLCI2Iiwi44OO44Km44Ob44Km44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNTA2IiwiNTI4MCIsIkE1MDAwMDAwIg=="
"","脳膜","ノウマク","0","","27000965","0","IjAiLCJaIiwiMTUwNCIsIiIsIiIsIjIiLCLohLPohpwiLCIiLCI0Iiwi44OO44Km44Oe44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTY1IiwiMjAwNiIsIkExMDAwMDAwIg=="
"","の回復期","ノカイフクキ","0","","27002110","0","IjAiLCJaIiwiODE0OSIsIiIsIiIsIjQiLCLjga7lm57lvqnmnJ8iLCIiLCI2Iiwi44OO44Kr44Kk44OV44Kv44KtIiwiIiwiMCIsIjAiLCIyMDE0MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMTAiLCIyVjBVIiwiQTgwMDAwMDAi"
"","の活動期","ノカツドウキ","0","","27002105","0","IjAiLCJaIiwiODE0NyIsIiIsIiIsIjQiLCLjga7mtLvli5XmnJ8iLCIiLCI2Iiwi44OO44Kr44OE44OJ44Km44KtIiwiIiwiMCIsIjAiLCIyMDEzMTAwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMDUiLCI5RkNNIiwiQTgwMDAwMDAi"
"","の緩解期","ノカンカイキ","0","","27000017","0","IjAiLCJaIiwiODA2MCIsIiIsIiIsIjQiLCLjga7nt6nop6PmnJ8iLCIiLCI2Iiwi44OO44Kr44Oz44Kr44Kk44KtIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwMTciLCI1NDAxIiwiQTgwMDAwMDAi"
"","の寛解期","ノカンカイキ","0","","27002318","0","IjAiLCJaIiwiODI3NyIsIiIsIiIsIjQiLCLjga7lr5vop6PmnJ8iLCIiLCI2Iiwi44OO44Kr44Oz44Kr44Kk44KtIiwiIiwiMCIsIjAiLCIyMDIwMDYwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIzMTgiLCI3OVJQIiwiQTgwMDAwMDAi"
"","の既往","ノキオウ","0","","27002016","0","IjAiLCJaIiwiODE0MiIsIiIsIiIsIjMiLCLjga7ml6LlvoAiLCIiLCI0Iiwi44OO44Kt44Kq44KmIiwiIiwiMCIsIjAiLCIyMDExMDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIwMTYiLCI2NjIyIiwiQTgwMDAwMDAi"
"","の急性期","ノキュウセイキ","0","","27002192","0","IjAiLCJaIiwiODIwMiIsIiIsIiIsIjQiLCLjga7mgKXmgKfmnJ8iLCIiLCI3Iiwi44OO44Kt44Ol44Km44K744Kk44KtIiwiIiwiMCIsIjAiLCIyMDE2MDYwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxOTIiLCIwMVVOIiwiQTgwMDAwMDAi"
"","の急性増悪","ノキュウセイゾウアク","0","","27000018","0","IjAiLCJaIiwiODA2MSIsIiIsIiIsIjUiLCLjga7mgKXmgKflopfmgqoiLCIiLCIxMCIsIuODjuOCreODpeOCpuOCu+OCpOOCvuOCpuOCouOCryIsIiIsIjAiLCIwIiwiMjAwMzA0MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDE4IiwiNTQwMyIsIkE4MDAwMDAwIg=="
"","の急性発作","ノキュウセイホッサ","0","","27002292","0","IjAiLCJaIiwiODI2NiIsIiIsIiIsIjUiLCLjga7mgKXmgKfnmbrkvZwiLCIiLCI5Iiwi44OO44Kt44Ol44Km44K744Kk44Ob44OD44K1IiwiIiwiMCIsIjAiLCIyMDE5MDYwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIyOTIiLCIzU1NFIiwiQTgwMDAwMDAi"
"","の後遺症","ノコウイショウ","0","","27000004","0","IjAiLCJaIiwiODA1OCIsIiIsIiIsIjQiLCLjga7lvozpgbrnl4ciLCIiLCI3Iiwi44OO44Kz44Km44Kk44K344On44KmIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwMDQiLCIxNjMxIiwiQTgwMDAwMDAi"
"","の再活性化","ノサイカッセイカ","0","","27002087","0","IjAiLCJaIiwiODE0NSIsIiIsIiIsIjUiLCLjga7lho3mtLvmgKfljJYiLCIiLCI4Iiwi44OO44K144Kk44Kr44OD44K744Kk44KrIiwiIiwiMCIsIjAiLCIyMDEzMDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIwODciLCIxTUEwIiwiQTgwMDAwMDAi"
"","の再接着後","ノサイセッチャクゴ","0","20091001","27001970","0","IjAiLCJaIiwiODE0MSIsIiIsIiIsIjUiLCLjga7lho3mjqXnnYDlvowiLCIiLCI5Iiwi44OO44K144Kk44K744OD44OB44Oj44Kv44K0IiwiIiwiMCIsIjAiLCIyMDA5MDYwMSIsIjIwMDkxMDAxIiwiOTk5OTk5OTkiLCIyNzAwMTk3MCIsIjNTRjkiLCJBODAwMDAwMCI="
"","の再燃","ノサイネン","0","","27001834","0","IjAiLCJaIiwiODA2MyIsIiIsIiIsIjMiLCLjga7lho3nh4MiLCIiLCI1Iiwi44OO44K144Kk44ON44OzIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4MzQiLCI2Nk5BIiwiQTgwMDAwMDAi"
"","の再発","ノサイハツ","0","","27000248","0","IjAiLCJaIiwiODA2NSIsIiIsIiIsIjMiLCLjga7lho3nmboiLCIiLCI1Iiwi44OO44K144Kk44OP44OEIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAyNDgiLCIxMzI5IiwiQTgwMDAwMDAi"
"","の再発抑制","ノサイハツヨクセイ","0","","27002312","0","IjAiLCJaIiwiODI3NCIsIiIsIiIsIjUiLCLjga7lho3nmbrmipHliLYiLCIiLCI5Iiwi44OO44K144Kk44OP44OE44Oo44Kv44K744KkIiwiIiwiMCIsIjAiLCIyMDIwMDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIzMTIiLCI3ODlDIiwiQTgwMDAwMDAi"
"","の初期","ノショキ","0","","27000027","0","IjAiLCJaIiwiODA2NiIsIiIsIiIsIjMiLCLjga7liJ3mnJ8iLCIiLCI0Iiwi44OO44K344On44KtIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwMjciLCIxMTExIiwiQTgwMDAwMDAi"
"","の初発","ノショハツ","0","","27000234","0","IjAiLCJaIiwiODA2NyIsIiIsIiIsIjMiLCLjga7liJ3nmboiLCIiLCI1Iiwi44OO44K344On44OP44OEIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAyMzQiLCIyODcyIiwiQTgwMDAwMDAi"
"","の術後","ノジュツゴ","0","","27000002","0","IjAiLCJaIiwiODA0OCIsIiIsIiIsIjMiLCLjga7ooZPlvowiLCIiLCI1Iiwi44OO44K444Ol44OE44K0IiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDAyIiwiMTQ4NiIsIkE4MDAwMDAwIg=="
"","の術後出血","ノジュツゴシュッケツ","0","","27002348","0","IjAiLCJaIiwiODI3OCIsIiIsIiIsIjUiLCLjga7ooZPlvozlh7rooYAiLCIiLCIxMCIsIuODjuOCuOODpeODhOOCtOOCt+ODpeODg+OCseODhCIsIiIsIjAiLCIwIiwiMjAyMjA2MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAyMzQ4IiwiN05HQSIsIkE4MDAwMDAwIg=="
"","の術後障害","ノジュツゴショウガイ","0","","27000003","0","IjAiLCJaIiwiODA1NyIsIiIsIiIsIjUiLCLjga7ooZPlvozpmpzlrrMiLCIiLCIxMCIsIuODjuOCuOODpeODhOOCtOOCt+ODp+OCpuOCrOOCpCIsIiIsIjAiLCIwIiwiMjAwMzA0MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMDAzIiwiNDk1MyIsIkE4MDAwMDAwIg=="
"","の術前","ノジュツゼン","0","","27001835","0","IjAiLCJaIiwiODA2NCIsIiIsIiIsIjMiLCLjga7ooZPliY0iLCIiLCI2Iiwi44OO44K444Ol44OE44K844OzIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4MzUiLCI2VUs2IiwiQTgwMDAwMDAi"
"","の除菌後","ノジョキンゴ","0","","27002377","0","IjAiLCJaIiwiODI4MSIsIiIsIiIsIjQiLCLjga7pmaToj4zlvowiLCIiLCI2Iiwi44OO44K444On44Kt44Oz44K0IiwiIiwiMCIsIjAiLCIyMDI0MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIzNzciLCIwMDIyIiwiQTgwMDAwMDAi"
"","の遷延","ノセンエン","0","","27000239","0","IjAiLCJaIiwiODA2OCIsIiIsIiIsIjMiLCLjga7pgbflu7YiLCIiLCI1Iiwi44OO44K744Oz44Ko44OzIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAyMzkiLCIxMzQ5IiwiQTgwMDAwMDAi"
"","の増悪","ノゾウアク","0","","27001963","0","IjAiLCJaIiwiODE0MCIsIiIsIiIsIjMiLCLjga7lopfmgqoiLCIiLCI1Iiwi44OO44K+44Km44Ki44KvIiwiIiwiMCIsIjAiLCIyMDA4MTAwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5NjMiLCI3SlUxIiwiQTgwMDAwMDAi"
"","の治療後","ノチリョウゴ","0","","27001874","0","IjAiLCJaIiwiODA3NSIsIiIsIiIsIjQiLCLjga7msrvnmYLlvowiLCIiLCI2Iiwi44OO44OB44Oq44On44Km44K0IiwiIiwiMCIsIjAiLCIyMDA3MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4NzQiLCI1QkZUIiwiQTgwMDAwMDAi"
"","の透析施行中","ノトウセキシコウチュウ","0","","27002017","0","IjAiLCJaIiwiODE0MyIsIiIsIiIsIjYiLCLjga7pgI/mnpDmlr3ooYzkuK0iLCIiLCIxMSIsIuODjuODiOOCpuOCu+OCreOCt+OCs+OCpuODgeODpeOCpiIsIiIsIjAiLCIwIiwiMjAxMTA2MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAyMDE3IiwiM1Q1NCIsIkE4MDAwMDAwIg=="
"","の透析導入前","ノトウセキドウニュウマエ","0","","27002018","0","IjAiLCJaIiwiODE0NCIsIiIsIiIsIjYiLCLjga7pgI/mnpDlsI7lhaXliY0iLCIiLCIxMiIsIuODjuODiOOCpuOCu+OCreODieOCpuODi+ODpeOCpuODnuOCqCIsIiIsIjAiLCIwIiwiMjAxMTA2MDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAyMDE4IiwiNEhGNiIsIkE4MDAwMDAwIg=="
"","の二次感染","ノニジカンセン","0","","27001849","0","IjAiLCJaIiwiODA2OSIsIiIsIiIsIjUiLCLjga7kuozmrKHmhJ/mn5MiLCIiLCI3Iiwi44OO44OL44K444Kr44Oz44K744OzIiwiIiwiMCIsIjAiLCIyMDA1MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4NDkiLCI2VEhRIiwiQTgwMDAwMDAi"
"","の発症抑制","ノハッショウヨクセイ","0","","27002313","0","IjAiLCJaIiwiODI3NSIsIiIsIiIsIjUiLCLjga7nmbrnl4fmipHliLYiLCIiLCIxMCIsIuODjuODj+ODg+OCt+ODp+OCpuODqOOCr+OCu+OCpCIsIiIsIjAiLCIwIiwiMjAyMDAxMDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAyMzEzIiwiNTY4QiIsIkE4MDAwMDAwIg=="
"","の破裂","ノハレツ","0","","27001940","0","IjAiLCJaIiwiODEzNSIsIiIsIiIsIjMiLCLjga7noLToo4IiLCIiLCI0Iiwi44OO44OP44Os44OEIiwiIiwiMCIsIjAiLCIyMDA4MDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE5NDAiLCIzNTE3IiwiQTgwMDAwMDAi"
"","の瘢痕期","ノハンコンキ","0","","27002106","0","IjAiLCJaIiwiODE0OCIsIiIsIiIsIjQiLCLjga7nmKLnl5XmnJ8iLCIiLCI2Iiwi44OO44OP44Oz44Kz44Oz44KtIiwiIiwiMCIsIjAiLCIyMDEzMTAwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxMDYiLCI4NjY1IiwiQTgwMDAwMDAi"
"","の抜歯後","ノバッシゴ","0","","27002088","0","IjAiLCJaIiwiODE0NiIsIiIsIiIsIjQiLCLjga7mipzmra/lvowiLCIiLCI1Iiwi44OO44OQ44OD44K344K0IiwiIiwiMCIsIjAiLCIyMDEzMDEwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIwODgiLCI1TkxDIiwiQTgwMDAwMDAi"
"","の放射線治療後","ノホウシャセンチリョウゴ","0","","27002115","0","IjAiLCJaIiwiODE1MCIsIiIsIiIsIjciLCLjga7mlL7lsITnt5rmsrvnmYLlvowiLCIiLCIxMiIsIuODjuODm+OCpuOCt+ODo+OCu+ODs+ODgeODquODp+OCpuOCtCIsIiIsIjAiLCIwIiwiMjAxNDEwMDEiLCIiLCI5OTk5OTk5OSIsIjI3MDAyMTE1IiwiOUJGVCIsIkE4MDAwMDAwIg=="
"","の発作","ノホッサ","0","","27000019","0","IjAiLCJaIiwiODA2MiIsIiIsIiIsIjMiLCLjga7nmbrkvZwiLCIiLCI0Iiwi44OO44Ob44OD44K1IiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwMTkiLCI1Mzk2IiwiQTgwMDAwMDAi"
"","の末期","ノマッキ","0","","27000005","0","IjAiLCJaIiwiODA1OSIsIiIsIiIsIjMiLCLjga7mnKvmnJ8iLCIiLCI0Iiwi44OO44Oe44OD44KtIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAwMDUiLCI1Mzk3IiwiQTgwMDAwMDAi"
"","の慢性期","ノマンセイキ","0","","27002193","0","IjAiLCJaIiwiODIwMyIsIiIsIiIsIjQiLCLjga7mhaLmgKfmnJ8iLCIiLCI2Iiwi44OO44Oe44Oz44K744Kk44KtIiwiIiwiMCIsIjAiLCIyMDE2MDYwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDIxOTMiLCI1TlRVIiwiQTgwMDAwMDAi"
"","の予防","ノヨボウ","0","","27001878","0","IjAiLCJaIiwiODA3NiIsIiIsIiIsIjMiLCLjga7kuojpmLIiLCIiLCI0Iiwi44OO44Oo44Oc44KmIiwiIiwiMCIsIjAiLCIyMDA3MDMwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDE4NzgiLCI1TUFVIiwiQTgwMDAwMDAi"
"","肺","ハイ","0","","27000968","0","IjAiLCJaIiwiMTI2MiIsIiIsIiIsIjEiLCLogroiLCIiLCIyIiwi44OP44KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTY4IiwiMTA5MCIsIkExMDAwMDAwIg=="
"","肺下葉","ハイカヨウ","0","","27000969","0","IjAiLCJaIiwiMTI2MyIsIiIsIiIsIjMiLCLogrrkuIvokYkiLCIiLCI1Iiwi44OP44Kk44Kr44Oo44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTY5IiwiMTc0MiIsIkExMDAwMDAwIg=="
"","背筋","ハイキン","0","","27000967","0","IjAiLCJaIiwiMTUwNSIsIiIsIiIsIjIiLCLog4znrYsiLCIiLCI0Iiwi44OP44Kk44Kt44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTY3IiwiMzc5OSIsIkExMDAwMDAwIg=="
"","肺血管","ハイケッカン","0","","27000970","0","IjAiLCJaIiwiNzIxNiIsIiIsIiIsIjMiLCLogrrooYDnrqEiLCIiLCI2Iiwi44OP44Kk44Kx44OD44Kr44OzIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDA5NzAiLCI0MjM4IiwiQTEwMDAwMDAi"
"","敗血症性","ハイケツショウセイ","0","","27000313","0","IjAiLCJaIiwiMzEzNCIsIiIsIiIsIjQiLCLmlZfooYDnl4fmgKciLCIiLCI5Iiwi44OP44Kk44Kx44OE44K344On44Km44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMzEzIiwiMTI4NiIsIkEzMDAwMDAwIg=="
"","敗血性","ハイケツセイ","0","","27001751","0","IjAiLCJaIiwiMzEzNSIsIiIsIiIsIjMiLCLmlZfooYDmgKciLCIiLCI2Iiwi44OP44Kk44Kx44OE44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxNzUxIiwiNVVRQSIsIkEzMDAwMDAwIg=="
"","肺静脈","ハイジョウミャク","0","","27000972","0","IjAiLCJaIiwiMTM2MCIsIiIsIiIsIjMiLCLogrrpnZnohIgiLCIiLCI4Iiwi44OP44Kk44K444On44Km44Of44Oj44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTcyIiwiNTA0OCIsIkExMDAwMDAwIg=="
"","肺上葉","ハイジョウヨウ","0","","27000971","0","IjAiLCJaIiwiMTI2NCIsIiIsIiIsIjMiLCLogrrkuIrokYkiLCIiLCI3Iiwi44OP44Kk44K444On44Km44Oo44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTcxIiwiMTczOSIsIkExMDAwMDAwIg=="
"","肺性","ハイセイ","0","","27000314","0","IjAiLCJaIiwiMzEzNiIsIiIsIiIsIjIiLCLogrrmgKciLCIiLCI0Iiwi44OP44Kk44K744KkIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMzE0IiwiNTIyOCIsIkEzMDAwMDAwIg=="
"","肺尖部","ハイセンブ","0","","27000973","0","IjAiLCJaIiwiMTgwMCIsIiIsIiIsIjMiLCLogrrlsJbpg6giLCIiLCI1Iiwi44OP44Kk44K744Oz44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTczIiwiMTA5OCIsIkExMDAwMDAwIg=="
"","背側","ハイソク","0","","27000350","0","IjAiLCJaIiwiMjA0OCIsIiIsIiIsIjIiLCLog4zlgbQiLCIiLCI0Iiwi44OP44Kk44K944KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwMzUwIiwiMzk0NiIsIkEyMDAwMDAwIg=="
"","肺中葉","ハイチュウヨウ","0","","27000974","0","IjAiLCJaIiwiMTI2NSIsIiIsIiIsIjMiLCLogrrkuK3okYkiLCIiLCI3Iiwi44OP44Kk44OB44Ol44Km44Oo44KmIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTc0IiwiMTc0MCIsIkExMDAwMDAwIg=="
"","肺動脈","ハイドウミャク","0","","27000975","0","IjAiLCJaIiwiMTM2MSIsIiIsIiIsIjMiLCLogrrli5XohIgiLCIiLCI3Iiwi44OP44Kk44OJ44Km44Of44Oj44KvIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTc1IiwiNTA0OSIsIkExMDAwMDAwIg=="
"","肺動脈弁","ハイドウミャクベン","0","","27000976","0","IjAiLCJaIiwiMTM2MiIsIiIsIiIsIjQiLCLogrrli5XohIjlvIEiLCIiLCI5Iiwi44OP44Kk44OJ44Km44Of44Oj44Kv44OZ44OzIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTc2IiwiNTA1MiIsIkExMDAwMDAwIg=="
"","背部","ハイブ","0","","27001153","0","IjAiLCJaIiwiMTA4OCIsIiIsIiIsIjIiLCLog4zpg6giLCIiLCIzIiwi44OP44Kk44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAxMTUzIiwiMTkxOSIsIkExMDAwMDAwIg=="
"","肺門","ハイモン","0","","27000977","0","IjAiLCJaIiwiNzIxNyIsIiIsIiIsIjIiLCLogrrploAiLCIiLCI0Iiwi44OP44Kk44Oi44OzIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDA5NzciLCIxMDk5IiwiQTEwMDAwMDAi"
"","肺門部","ハイモンブ","0","","27000978","0","IjAiLCJaIiwiMTI2NiIsIiIsIiIsIjMiLCLogrrploDpg6giLCIiLCI1Iiwi44OP44Kk44Oi44Oz44OWIiwiIiwiMCIsIjAiLCIiLCIiLCI5OTk5OTk5OSIsIjI3MDAwOTc4IiwiNTAzOSIsIkExMDAwMDAwIg=="
"","廃用性","ハイヨウセイ","0","","27000187","0","IjAiLCJaIiwiNzIxNSIsIiIsIiIsIjMiLCLlu4PnlKjmgKciLCIiLCI2Iiwi44OP44Kk44Oo44Km44K744KkIiwiIiwiMCIsIjAiLCIyMDAzMDQwMSIsIiIsIjk5OTk5OTk5IiwiMjcwMDAxODciLCIyOTc3IiwiQTUwMDAwMDAi"
